,JD,Body,RA,Dec,Dist,Dist_Sun
3176,2290816.3970428323,Sun,17.142813888888888,-21.027694444444446,0.984,0.0
3179,2290836.399781058,Sun,18.62152777777778,-22.77775,0.983,0.0
3182,2290856.402519284,Sun,20.072416666666665,-19.576666666666664,0.984,0.0
3185,2290876.4052575096,Sun,21.443550000000002,-14.902694444444444,0.988,0.0
3188,2290896.4079957353,Sun,22.727902777777775,-7.908944444444445,0.992,0.0
3191,2290916.410733961,Sun,23.95389722222222,0.302,0.998,0.0
3194,2290936.413472187,Sun,1.1638833333333332,7.4303333333333335,1.004,0.0
3197,2290956.4162104125,Sun,2.4001972222222223,14.334916666666667,1.009,0.0
3200,2290976.4189486383,Sun,3.692702777777778,19.687583333333333,1.013,0.0
3203,2290996.421686864,Sun,5.044808333333333,22.841916666666666,1.016,0.0
3206,2291016.4244250897,Sun,6.427813888888889,23.36538888888889,1.017,0.0
3209,2291036.4271633155,Sun,7.794477777777778,21.188277777777778,1.016,0.0
3212,2291056.429901541,Sun,9.106380555555555,16.632083333333334,1.013,0.0
3215,2291076.432639767,Sun,10.355488888888889,10.283444444444445,1.009,0.0
3218,2291096.4353779927,Sun,11.563844444444445,2.8345833333333337,1.003,0.0
3221,2291116.4381162184,Sun,12.7702,-3.022,0.998,0.0
3224,2291136.440854444,Sun,14.018491666666668,-11.634527777777778,0.992,0.0
3227,2291156.44359267,Sun,15.346,-17.53063888888889,0.988,0.0
3230,2291176.4463308956,Sun,16.763380555555557,-21.598083333333335,0.984,0.0
3233,2291196.4490691214,Sun,18.237594444444447,-22.54125,0.983,0.0
3236,2291216.451807347,Sun,19.70205,-20.57783333333333,0.984,0.0
3239,2291236.454545573,Sun,21.096519444444443,-15.322444444444445,0.987,0.0
3242,2291256.4572837986,Sun,22.401727777777776,-9.980027777777776,0.991,0.0
3245,2291276.4600220243,Sun,23.638891666666666,-1.6480833333333333,0.996,0.0
3248,2291296.46276025,Sun,0.8488583333333334,5.472222222222222,1.002,0.0
3251,2291316.465498476,Sun,2.074766666666667,12.66325,1.008,0.0
3254,2291336.4682367016,Sun,3.350966666666667,18.485055555555558,1.012,0.0
3257,2291356.4709749273,Sun,4.689219444444444,22.263444444444445,1.015,0.0
3260,2291376.473713153,Sun,6.0685361111111105,23.492972222222225,1.017,0.0
3263,2291396.476451379,Sun,7.443869444444445,22.000972222222224,1.016,0.0
3266,2291416.4791896045,Sun,8.772175,18.01325,1.014,0.0
3269,2291436.4819278303,Sun,10.036555555555555,12.065222222222223,1.01,0.0
3272,2291456.484666056,Sun,11.252077777777778,4.833972222222222,1.005,0.0
3275,2291476.4874042817,Sun,12.454766666666666,-1.0428055555555555,0.999,0.0
3278,2291496.4901425075,Sun,13.688180555555556,-9.464638888888889,0.994,0.0
3281,2291516.492880733,Sun,14.992580555555556,-16.94161111111111,0.989,0.0
3284,2291536.495618959,Sun,16.387969444444444,-20.365111111111112,0.985,0.0
3287,2291556.4983571847,Sun,17.853283333333334,-22.51688888888889,0.983,0.0
3290,2291576.5010954104,Sun,19.327066666666667,-21.764611111111112,0.984,0.0
3293,2291596.503833636,Sun,20.743458333333333,-17.87222222222222,0.986,0.0
3296,2291616.506571862,Sun,22.071180555555554,-10.12075,0.99,0.0
3299,2291636.5093100877,Sun,23.322355555555557,-3.610611111111111,0.995,0.0
3302,2291656.5120483134,Sun,0.5349694444444444,3.4710833333333335,1.001,0.0
3305,2291676.514786539,Sun,1.7529027777777777,10.899083333333333,1.006,0.0
3308,2291696.517524765,Sun,3.0136083333333334,17.14397222222222,1.011,0.0
3311,2291716.5202629906,Sun,4.336236111111111,21.510555555555555,1.015,0.0
3314,2291736.5230012164,Sun,5.708733333333334,23.43461111111111,1.017,0.0
3317,2291756.525739442,Sun,7.089841666666667,22.643444444444444,1.017,0.0
3320,2291776.528477668,Sun,8.43325,19.262555555555554,1.015,0.0
3323,2291796.5312158936,Sun,9.714127777777778,13.760694444444445,1.011,0.0
3326,2291816.5339541193,Sun,10.939519444444445,6.794138888888889,1.006,0.0
3329,2291836.536692345,Sun,12.141366666666666,0.9223888888888888,1.001,0.0
3332,2291856.539430571,Sun,13.362688888888888,-7.365805555555556,0.995,0.0
3335,2291876.5421687965,Sun,14.645525,-14.483944444444445,0.99,0.0
3338,2291896.5449070223,Sun,16.017233333333333,-19.3185,0.986,0.0
3341,2291916.547645248,Sun,17.469102777777778,-22.7045,0.984,0.0
3344,2291936.5503834737,Sun,18.947755555555556,-21.1465,0.983,0.0
3347,2291956.5531216995,Sun,20.383758333333333,-18.565361111111113,0.985,0.0
3350,2291976.555859925,Sun,21.734952777777778,-12.342583333333334,0.989,0.0
3353,2291996.558598151,Sun,23.003061111111112,-5.597166666666666,0.994,0.0
3356,2292016.5613363767,Sun,0.22129444444444446,1.4397222222222223,0.999,0.0
3359,2292036.5640746024,Sun,1.43385,9.053944444444445,1.005,0.0
3362,2292056.566812828,Sun,2.680727777777778,15.67597222222222,1.01,0.0
3365,2292076.569551054,Sun,3.9869444444444446,20.59197222222222,1.014,0.0
3368,2292096.5722892797,Sun,5.349633333333333,23.19097222222222,1.016,0.0
3371,2292116.5750275054,Sun,6.733525,23.10863888888889,1.017,0.0
3374,2292136.577765731,Sun,8.090291666666667,20.366388888888892,1.015,0.0
3377,2292156.580503957,Sun,9.388072222222222,15.356194444444444,1.012,0.0
3380,2292176.5832421826,Sun,10.625730555555556,8.701055555555556,1.008,0.0
3383,2292196.5859804084,Sun,11.82973611111111,1.109,1.002,0.0
3386,2292216.588718634,Sun,13.041672222222221,-5.320888888888889,0.996,0.0
3389,2292236.59145686,Sun,14.305086111111113,-12.140277777777778,0.991,0.0
3392,2292256.5941950856,Sun,15.652566666666667,-18.444416666666665,0.987,0.0
3395,2292276.5969333113,Sun,17.08691111111111,-21.10136111111111,0.984,0.0
3398,2292296.599671537,Sun,18.56548888888889,-22.73236111111111,0.983,0.0
3401,2292316.602409763,Sun,20.01813888888889,-19.41963888888889,0.984,0.0
3404,2292336.6051479885,Sun,21.39278611111111,-14.663138888888888,0.988,0.0
3407,2292356.6078862143,Sun,22.680308333333336,-7.622666666666667,0.992,0.0
3410,2292376.61062444,Sun,23.907383333333332,0.6060555555555556,0.998,0.0
3413,2292396.6133626658,Sun,1.1171444444444445,7.14175,1.003,0.0
3416,2292416.6161008915,Sun,2.3520416666666666,14.092805555555556,1.009,0.0
3419,2292436.618839117,Sun,3.6417777777777776,19.516305555555554,1.013,0.0
3422,2292456.621577343,Sun,4.991888888888889,22.764666666666667,1.016,0.0
3425,2292476.6243155687,Sun,6.375013888888889,23.393083333333333,1.017,0.0
3428,2292496.6270537945,Sun,7.743002777777778,21.316583333333334,1.016,0.0
3431,2292516.62979202,Sun,9.057341666666668,16.84272222222222,1.013,0.0
3434,2292536.632530246,Sun,10.309080555555557,10.547972222222223,1.009,0.0
3437,2292556.6352684717,Sun,11.518247222222223,3.1291944444444444,1.004,0.0
3440,2292576.6380066974,Sun,12.723680555555555,-3.319027777777778,0.998,0.0
3443,2292596.640744923,Sun,13.96996388888889,-11.898861111111112,0.992,0.0
3446,2292616.643483149,Sun,15.29383611111111,-17.730805555555555,0.988,0.0
3449,2292636.6462213746,Sun,16.707741666666667,-21.701666666666664,0.984,0.0
3452,2292656.6489596004,Sun,18.181269444444446,-22.52727777777778,0.983,0.0
3455,2292676.651697826,Sun,19.64731388888889,-20.449055555555553,0.984,0.0
3458,2292696.654436052,Sun,21.044811111111112,-15.101222222222223,0.987,0.0
3461,2292716.6571742776,Sun,22.35360277777778,-9.703583333333334,0.991,0.0
3464,2292736.6599125033,Sun,23.592716666666664,-1.3489166666666668,0.996,0.0
3467,2292756.662650729,Sun,0.8025722222222222,5.178444444444445,1.002,0.0
3470,2292776.665388955,Sun,2.027386111111111,12.407694444444445,1.007,0.0
3473,2292796.6681271805,Sun,3.3012805555555556,18.294333333333334,1.012,0.0
3476,2292816.6708654063,Sun,4.63681111111111,22.160249999999998,1.015,0.0
3479,2292836.673603632,Sun,6.015452777777778,23.493111111111112,1.017,0.0
3482,2292856.6763418578,Sun,7.391986111111112,22.103527777777778,1.016,0.0
3485,2292876.6790800835,Sun,8.722219444444445,18.205277777777777,1.014,0.0
3488,2292896.6818183092,Sun,9.989177777777776,12.320361111111112,1.01,0.0
3491,2292916.684556535,Sun,11.206280555555555,5.123944444444444,1.005,0.0
3494,2292936.6872947607,Sun,12.408380555555556,-1.3433055555555558,0.999,0.0
3497,2292956.6900329865,Sun,13.639894444444444,-9.742805555555556,0.994,0.0
3500,2292976.692771212,Sun,14.941283333333333,-15.162527777777777,0.989,0.0
3503,2292996.695509438,Sun,16.33281388888889,-20.497138888888887,0.985,0.0
3506,2293016.6982476637,Sun,17.796275,-22.534000000000002,0.983,0.0
3509,2293036.7009858894,Sun,19.27139722222222,-21.663805555555555,0.983,0.0
3512,2293056.703724115,Sun,20.690494444444443,-17.670861111111112,0.986,0.0
3515,2293076.706462341,Sun,22.02163611111111,-11.852111111111112,0.99,0.0
3518,2293096.7092005666,Sun,23.275575,-3.312722222222222,0.995,0.0
3521,2293116.7119387924,Sun,0.48865833333333336,3.1721666666666666,1.0,0.0
3524,2293136.714677018,Sun,1.7055555555555555,10.629194444444446,1.006,0.0
3527,2293156.717415244,Sun,2.9644861111111114,16.93352777777778,1.011,0.0
3530,2293176.7201534696,Sun,4.28445,21.382583333333333,1.015,0.0
3533,2293196.7228916953,Sun,5.655344444444445,23.40747222222222,1.017,0.0
3536,2293216.725629921,Sun,7.037355555555555,22.72058333333333,1.017,0.0
3539,2293236.728368147,Sun,8.382705555555557,19.432944444444445,1.015,0.0
3542,2293256.7311063726,Sun,9.665805555555556,14.00361111111111,1.011,0.0
3545,2293276.7338445983,Sun,10.893277777777778,7.078888888888889,1.006,0.0
3548,2293296.736582824,Sun,12.095330555555556,0.6222777777777778,1.001,0.0
3551,2293316.73932105,Sun,13.314866666666667,-7.653555555555556,0.995,0.0
3554,2293336.7420592755,Sun,14.595105555555556,-14.722888888888889,0.99,0.0
3557,2293356.7447975012,Sun,15.963316666666666,-19.476000000000003,0.986,0.0
3560,2293376.747535727,Sun,17.41238611111111,-22.75263888888889,0.984,0.0
3563,2293396.7502739527,Sun,18.89155277777778,-21.07511111111111,0.983,0.0
3566,2293416.7530121785,Sun,20.330230555555556,-18.388638888888888,0.985,0.0
3569,2293436.755750404,Sun,21.684469444444446,-12.08788888888889,0.988,0.0
3572,2293456.75848863,Sun,22.95553333333333,-5.302583333333333,0.993,0.0
3575,2293476.7612268557,Sun,0.17504999999999998,1.1385555555555555,0.999,0.0
3578,2293496.7639650814,Sun,1.3866777777777777,8.773027777777779,1.005,0.0
3581,2293516.766703307,Sun,2.6317944444444445,15.446611111111112,1.01,0.0
3584,2293536.769441533,Sun,3.9357555555555557,20.440361111111113,1.014,0.0
3587,2293556.7721797586,Sun,5.296194444444445,23.13663888888889,1.016,0.0
3590,2293576.7749179844,Sun,6.680116666666667,23.160416666666666,1.017,0.0
3593,2293596.77765621,Sun,8.038869444444444,20.515361111111112,1.015,0.0
3596,2293616.780394436,Sun,9.338677777777779,15.584861111111111,1.012,0.0
3599,2293636.7831326616,Sun,10.578316666666666,8.982055555555556,1.008,0.0
3602,2293656.7858708873,Sun,11.783247222222222,1.4115277777777777,1.002,0.0
3605,2293676.788609113,Sun,12.993827777777778,-5.618333333333334,0.997,0.0
3608,2293696.791347339,Sun,14.254555555555555,-12.398833333333334,0.991,0.0
3611,2293716.7940855646,Sun,15.598980555555556,-18.62763888888889,0.987,0.0
3614,2293736.7968237903,Sun,17.03028611111111,-21.180194444444446,0.984,0.0
3617,2293756.799562016,Sun,18.50830277777778,-22.690444444444445,0.983,0.0
3620,2293776.802300242,Sun,19.963627777777777,-19.266944444444444,0.984,0.0
3623,2293796.8050384675,Sun,21.341530555555554,-14.425611111111111,0.987,0.0
3626,2293816.8077766933,Sun,22.631941666666666,-7.334111111111111,0.992,0.0
3629,2293836.810514919,Sun,23.861038888888892,0.9080555555555556,0.997,0.0
3632,2293856.8132531447,Sun,1.0705555555555555,6.854277777777777,1.003,0.0
3635,2293876.8159913705,Sun,2.3036277777777774,13.848027777777778,1.009,0.0
3638,2293896.818729596,Sun,3.5913833333333334,19.34358333333333,1.013,0.0
3641,2293916.821467822,Sun,4.9393666666666665,22.684444444444445,1.016,0.0
3644,2293936.8242060477,Sun,6.321627777777778,23.417805555555557,1.017,0.0
3647,2293956.8269442734,Sun,7.69125,21.441777777777776,1.016,0.0
3650,2293976.829682499,Sun,9.007883333333334,17.051055555555557,1.013,0.0
3653,2293996.832420725,Sun,10.261302777777777,10.817499999999999,1.009,0.0
3656,2294016.8351589506,Sun,11.471630555555556,3.429027777777778,1.004,0.0
3659,2294036.8378971764,Sun,12.676411111111111,-3.62025,0.998,0.0
3662,2294056.840635402,Sun,13.919905555555555,-10.171944444444446,0.993,0.0
3665,2294076.843373628,Sun,15.240555555555554,-17.937694444444443,0.988,0.0
3668,2294096.8461118536,Sun,16.65146111111111,-21.810027777777776,0.985,0.0
3671,2294116.8488500793,Sun,18.1234,-22.51625,0.983,0.0
3674,2294136.851588305,Sun,19.591330555555555,-20.320722222222223,0.984,0.0
3677,2294156.854326531,Sun,20.99245,-16.881,0.986,0.0
3680,2294176.8570647566,Sun,22.304175,-9.422722222222223,0.991,0.0
3683,2294196.8598029823,Sun,23.545469444444446,-1.0441111111111112,0.996,0.0
3686,2294216.862541208,Sun,0.7559166666666667,4.882750000000001,1.002,0.0
3689,2294236.865279434,Sun,1.979125,12.147472222222222,1.007,0.0
3692,2294256.8680176595,Sun,3.250766666666667,18.099305555555553,1.012,0.0
3695,2294276.8707558853,Sun,4.584463888888888,22.054666666666666,1.015,0.0
3698,2294296.873494111,Sun,5.961836111111111,23.490833333333335,1.017,0.0
3701,2294316.8762323367,Sun,7.339291666666666,22.2055,1.016,0.0
3704,2294336.8789705625,Sun,8.672163888888889,18.394972222222222,1.014,0.0
3707,2294356.881708788,Sun,9.941108333333334,12.576305555555555,1.01,0.0
3710,2294376.884447014,Sun,11.159366666666667,5.419388888888889,1.005,0.0
3713,2294396.8871852397,Sun,12.361508333333333,-1.646611111111111,1.0,0.0
3716,2294416.8899234654,Sun,13.590791666666668,-8.025722222222223,0.994,0.0
3719,2294436.892661691,Sun,14.888625,-15.390166666666667,0.989,0.0
3722,2294456.895399917,Sun,16.277105555555554,-20.632944444444444,0.985,0.0
3725,2294476.8981381427,Sun,17.73861388888889,-22.554416666666665,0.983,0.0
3728,2294496.9008763684,Sun,19.214477777777777,-21.563277777777778,0.983,0.0
3731,2294516.903614594,Sun,20.637180555555556,-17.470722222222225,0.985,0.0
3734,2294536.90635282,Sun,21.971791666666665,-11.584638888888888,0.989,0.0
3737,2294556.9090910456,Sun,23.227902777777775,-3.011083333333333,0.994,0.0
3740,2294576.9118292714,Sun,0.44214166666666666,2.8723055555555557,1.0,0.0
3743,2294596.914567497,Sun,1.6581138888888889,10.358777777777778,1.006,0.0
3746,2294616.917305723,Sun,2.9145583333333334,16.719555555555555,1.011,0.0
3749,2294636.9200439486,Sun,4.232458333333334,21.253,1.014,0.0
3752,2294656.9227821743,Sun,5.6020361111111106,23.37838888888889,1.017,0.0
3755,2294676.9255204,Sun,6.984116666666667,22.79713888888889,1.017,0.0
3758,2294696.928258626,Sun,8.331744444444444,19.603305555555558,1.015,0.0
3761,2294716.9309968515,Sun,9.617402777777778,14.24486111111111,1.012,0.0
3764,2294736.9337350773,Sun,10.846077777777777,7.367472222222222,1.007,0.0
3767,2294756.936473303,Sun,12.048375,0.3169722222222222,1.001,0.0
3770,2294776.9392115287,Sun,13.26646388888889,-7.944888888888889,0.995,0.0
3773,2294796.9419497545,Sun,14.543119444444445,-14.969333333333333,0.99,0.0
3776,2294816.94468798,Sun,15.907708333333334,-19.639194444444442,0.986,0.0
3779,2294836.947426206,Sun,17.354613888888892,-22.803722222222223,0.984,0.0
3782,2294856.9501644317,Sun,18.833591666666667,-21.003666666666664,0.983,0.0
3785,2294876.9529026574,Sun,20.27517222222222,-18.20836111111111,0.985,0.0
3788,2294896.955640883,Sun,21.633475,-13.832111111111113,0.988,0.0
3791,2294916.958379109,Sun,22.90715833333333,-5.004583333333334,0.993,0.0
3794,2294936.9611173347,Sun,0.12801944444444444,0.8331666666666666,0.999,0.0
3797,2294956.9638555604,Sun,1.3396083333333333,8.492416666666665,1.004,0.0
3800,2294976.966593786,Sun,2.5826666666666664,15.215944444444444,1.01,0.0
3803,2294996.969332012,Sun,3.8841305555555556,20.287222222222223,1.014,0.0
3806,2295016.9720702376,Sun,5.243316666666667,23.081666666666667,1.016,0.0
3809,2295036.9748084634,Sun,6.627025000000001,23.210166666666666,1.017,0.0
3812,2295056.977546689,Sun,7.987344444444444,20.66333333333333,1.016,0.0
3815,2295076.980284915,Sun,9.290044444444444,15.809083333333334,1.012,0.0
3818,2295096.9830231406,Sun,10.53146388888889,9.25825,1.008,0.0
3821,2295116.9857613663,Sun,11.736688888888889,1.7131944444444445,1.003,0.0
3824,2295136.988499592,Sun,12.946441666666667,-5.913027777777778,0.997,0.0
3827,2295156.991237818,Sun,14.20425,-12.656972222222223,0.991,0.0
3830,2295176.9939760435,Sun,15.544572222222222,-18.81427777777778,0.987,0.0
3833,2295196.9967142693,Sun,16.973127777777776,-21.261,0.984,0.0
3836,2295216.999452495,Sun,18.450452777777777,-22.650222222222222,0.983,0.0
3839,2295237.0021907208,Sun,19.90748888888889,-19.111611111111113,0.984,0.0
3842,2295257.0049289465,Sun,21.289255555555556,-14.184416666666666,0.987,0.0
3845,2295277.0076671722,Sun,22.582916666666666,-7.042694444444444,0.992,0.0
3848,2295297.010405398,Sun,23.813383333333334,-0.7826944444444445,0.997,0.0
3851,2295317.0131436237,Sun,1.023188888888889,6.56225,1.003,0.0
3854,2295337.0158818495,Sun,2.2549027777777777,13.601027777777777,1.008,0.0
3857,2295357.018620075,Sun,3.5399305555555554,19.16688888888889,1.013,0.0
3860,2295377.021358301,Sun,4.8861333333333326,22.60288888888889,1.016,0.0
3863,2295397.0240965267,Sun,6.268188888888889,23.441444444444446,1.017,0.0
3866,2295417.0268347524,Sun,7.638825,21.567138888888888,1.016,0.0
3869,2295437.029572978,Sun,8.958058333333332,17.26013888888889,1.013,0.0
3872,2295457.032311204,Sun,10.21401111111111,11.083833333333335,1.009,0.0
3875,2295477.0350494296,Sun,11.42503611111111,3.727805555555556,1.004,0.0
3878,2295497.0377876554,Sun,12.629186111111112,-3.920694444444444,0.998,0.0
3881,2295517.040525881,Sun,13.870686111111112,-10.441416666666665,0.993,0.0
3884,2295537.043264107,Sun,15.187497222222223,-16.145166666666665,0.988,0.0
3887,2295557.0460023326,Sun,16.594991666666665,-21.919972222222224,0.985,0.0
3890,2295577.0487405583,Sun,18.06598888888889,-22.507083333333334,0.983,0.0
3893,2295597.051478784,Sun,19.535022222222224,-20.19408333333333,0.984,0.0
3896,2295617.05421701,Sun,20.93933611111111,-16.659444444444446,0.986,0.0
3899,2295637.0569552355,Sun,22.254786111111112,-9.14275,0.99,0.0
3902,2295657.0596934613,Sun,23.497975,-2.7383333333333333,0.996,0.0
3905,2295677.062431687,Sun,0.708686111111111,4.584,1.001,0.0
3908,2295697.0651699128,Sun,1.9311055555555554,11.887944444444443,1.007,0.0
3911,2295717.0679081385,Sun,3.2003944444444445,17.903416666666665,1.012,0.0
3914,2295737.0706463642,Sun,4.531633333333334,21.947083333333335,1.015,0.0
3917,2295757.07338459,Sun,5.908486111111111,23.487583333333333,1.017,0.0
3920,2295777.0761228157,Sun,7.286811111111111,22.30536111111111,1.017,0.0
3923,2295797.0788610415,Sun,8.621627777777778,18.584666666666667,1.014,0.0
3926,2295817.081599267,Sun,9.893302777777777,12.83013888888889,1.011,0.0
3929,2295837.084337493,Sun,11.112924999999999,5.7114722222222225,1.006,0.0
3932,2295857.0870757187,Sun,12.3145,-1.9502499999999998,1.0,0.0
3935,2295877.0898139444,Sun,13.542125,-8.306416666666667,0.994,0.0
3938,2295897.09255217,Sun,14.836736111111112,-15.616222222222223,0.989,0.0
3941,2295917.095290396,Sun,16.22128611111111,-20.771111111111114,0.985,0.0
3944,2295937.0980286216,Sun,17.681044444444446,-22.5765,0.983,0.0
3947,2295957.1007668474,Sun,19.157833333333333,-21.465444444444444,0.983,0.0
3950,2295977.103505073,Sun,20.583066666666667,-17.270083333333336,0.985,0.0
3953,2295997.106243299,Sun,21.921330555555556,-11.31536111111111,0.989,0.0
3956,2296017.1089815246,Sun,23.180122222222224,-4.708944444444445,0.994,0.0
3959,2296037.1117197503,Sun,0.3948138888888889,2.5673888888888885,1.0,0.0
3962,2296057.114457976,Sun,1.6101027777777779,10.084916666666667,1.006,0.0
3965,2296077.117196202,Sun,2.8648194444444446,16.505,1.011,0.0
3968,2296097.1199344276,Sun,4.180055555555556,21.120333333333335,1.014,0.0
3971,2296117.1226726533,Sun,5.548422222222222,23.347583333333333,1.016,0.0
3974,2296137.125410879,Sun,6.931433333333334,22.87136111111111,1.017,0.0
3977,2296157.128149105,Sun,8.280833333333334,19.77136111111111,1.015,0.0
3980,2296177.1308873305,Sun,9.568983333333334,14.484444444444444,1.012,0.0
3983,2296197.1336255562,Sun,10.799752777777778,7.650333333333334,1.007,0.0
3986,2296217.136363782,Sun,12.002055555555556,0.01563888888888889,1.001,0.0
3989,2296237.1391020077,Sun,13.218527777777778,-6.23375,0.996,0.0
3992,2296257.1418402335,Sun,14.492608333333333,-13.210361111111112,0.99,0.0
3995,2296277.144578459,Sun,15.853408333333332,-19.8015,0.986,0.0
3998,2296297.147316685,Sun,17.297583333333336,-22.857166666666668,0.984,0.0
4001,2296317.1500549107,Sun,18.77707222222222,-22.936416666666666,0.983,0.0
4004,2296337.1527931364,Sun,20.22098611111111,-18.03363888888889,0.985,0.0
4007,2296357.155531362,Sun,21.582483333333332,-13.578916666666668,0.988,0.0
4010,2296377.158269588,Sun,22.859286111111114,-6.710638888888889,0.993,0.0
4013,2296397.1610078136,Sun,0.08123888888888889,0.5290277777777779,0.999,0.0
4016,2296417.1637460394,Sun,1.292025,8.208166666666665,1.004,0.0
4019,2296437.166484265,Sun,2.5335277777777776,14.984138888888888,1.009,0.0
4022,2296457.169222491,Sun,3.832547222222222,20.131888888888888,1.014,0.0
4025,2296477.1719607166,Sun,5.189622222222223,23.023138888888887,1.016,0.0
4028,2296497.1746989423,Sun,6.573675,23.25808333333333,1.017,0.0
4031,2296517.177437168,Sun,7.935891666666667,20.80922222222222,1.016,0.0
4034,2296537.180175394,Sun,9.240730555555555,16.034166666666668,1.013,0.0
4037,2296557.1829136196,Sun,10.484452777777777,9.534055555555556,1.008,0.0
4040,2296577.1856518453,Sun,11.690519444444444,2.0126666666666666,1.003,0.0
4043,2296597.188390071,Sun,12.898877777777777,-4.209888888888889,0.997,0.0
4046,2296617.191128297,Sun,14.154233333333334,-12.915083333333333,0.992,0.0
4049,2296637.1938665225,Sun,15.491269444444443,-18.999861111111112,0.987,0.0
4052,2296657.1966047483,Sun,16.91652222222222,-21.344833333333334,0.984,0.0
4055,2296677.199342974,Sun,18.39338888888889,-22.613916666666668,0.983,0.0
4058,2296697.2020811997,Sun,19.852872222222224,-20.96308333333333,0.984,0.0
4061,2296717.2048194255,Sun,21.237761111111112,-15.949277777777777,0.987,0.0
4064,2296737.207557651,Sun,22.534622222222225,-8.757277777777778,0.991,0.0
4067,2296757.210295877,Sun,23.76711111111111,-0.4820555555555555,0.997,0.0
4070,2296777.2130341027,Sun,0.9765694444444445,6.273111111111111,1.003,0.0
4073,2296797.2157723284,Sun,2.2066944444444445,13.35463888888889,1.008,0.0
4076,2296817.218510554,Sun,3.489702777777778,18.99180555555556,1.013,0.0
4079,2296837.22124878,Sun,4.833513888888889,22.518638888888887,1.016,0.0
4082,2296857.2239870057,Sun,6.214927777777778,23.461416666666665,1.017,0.0
4085,2296877.2267252314,Sun,7.587322222222222,21.687694444444446,1.016,0.0
4088,2296897.229463457,Sun,8.908747222222223,17.46488888888889,1.014,0.0
4091,2296917.232201683,Sun,10.166758333333332,11.347972222222223,1.01,0.0
4094,2296937.2349399086,Sun,11.379202777777778,4.021388888888889,1.004,0.0
4097,2296957.2376781343,Sun,12.582627777777777,-2.218611111111111,0.999,0.0
4100,2296977.24041636,Sun,13.821555555555555,-10.71288888888889,0.993,0.0
4103,2296997.243154586,Sun,15.135255555555554,-16.35236111111111,0.988,0.0
4106,2297017.2458928116,Sun,16.539316666666668,-20.03241666666667,0.985,0.0
4109,2297037.2486310373,Sun,18.00855,-22.502555555555556,0.983,0.0
4112,2297057.251369263,Sun,19.47942222222222,-20.07258333333333,0.984,0.0
4115,2297077.254107489,Sun,20.887019444444444,-16.443527777777778,0.986,0.0
4118,2297097.2568457145,Sun,22.205519444444445,-10.86513888888889,0.99,0.0
4121,2297117.2595839403,Sun,23.451208333333334,-2.437555555555556,0.995,0.0
4124,2297137.262322166,Sun,0.6624388888888889,4.289444444444444,1.001,0.0
4127,2297157.2650603917,Sun,1.8833638888888888,11.62663888888889,1.007,0.0
4130,2297177.2677986175,Sun,3.150675,17.706722222222222,1.012,0.0
4133,2297197.270536843,Sun,4.479794444444445,21.837777777777777,1.015,0.0
4136,2297217.273275069,Sun,5.855211111111111,23.479833333333332,1.017,0.0
4139,2297237.2760132947,Sun,7.234633333333333,22.400777777777776,1.017,0.0
4142,2297257.2787515204,Sun,8.571966666666667,18.768694444444442,1.015,0.0
4145,2297277.281489746,Sun,9.845672222222223,13.081416666666666,1.011,0.0
4148,2297297.284227972,Sun,11.066919444444444,6.000222222222222,1.006,0.0
4151,2297317.2869661977,Sun,12.2687,-0.24758333333333332,1.0,0.0
4154,2297337.2897044234,Sun,13.4942,-8.586583333333333,0.994,0.0
4157,2297357.292442649,Sun,14.785691666666667,-15.843,0.989,0.0
4160,2297377.295180875,Sun,16.16711388888889,-20.909861111111113,0.986,0.0
4163,2297397.2979191006,Sun,17.624466666666667,-22.603666666666665,0.983,0.0
4166,2297417.3006573264,Sun,19.101922222222225,-21.374166666666667,0.983,0.0
4169,2297437.303395552,Sun,20.530477777777776,-17.078555555555553,0.985,0.0
4172,2297457.306133778,Sun,21.871916666666667,-11.053277777777778,0.989,0.0
4175,2297477.3088720036,Sun,23.133147222222224,-4.412333333333334,0.994,0.0
4178,2297497.3116102293,Sun,0.34912499999999996,2.271472222222222,1.0,0.0
4181,2297517.314348455,Sun,1.5634444444444444,9.814805555555557,1.005,0.0
4184,2297537.317086681,Sun,2.8159666666666663,16.289222222222225,1.01,0.0
4187,2297557.3198249065,Sun,4.129233333333333,20.98688888888889,1.014,0.0
4190,2297577.3225631323,Sun,5.495886111111111,23.312333333333335,1.017,0.0
4193,2297597.325301358,Sun,6.878925000000001,22.94002777777778,1.017,0.0
4196,2297617.3280395838,Sun,8.23061388888889,19.933194444444446,1.015,0.0
4199,2297637.3307778095,Sun,9.521072222222223,14.719555555555555,1.012,0.0
4202,2297657.333516035,Sun,10.753283333333334,7.933416666666667,1.007,0.0
4205,2297677.336254261,Sun,11.956230555555555,0.28344444444444444,1.002,0.0
4208,2297697.3389924867,Sun,13.171347222222222,-6.521611111111111,0.996,0.0
4211,2297717.3417307124,Sun,14.442222222222222,-13.456444444444445,0.991,0.0
4214,2297737.344468938,Sun,15.799825,-19.967583333333334,0.986,0.0
4217,2297757.347207164,Sun,17.241547222222223,-22.915583333333334,0.984,0.0
4220,2297777.3499453897,Sun,18.720566666666667,-22.8755,0.983,0.0
4223,2297797.3526836154,Sun,20.167286111111114,-19.86572222222222,0.985,0.0
4226,2297817.355421841,Sun,21.53242222222222,-13.333,0.988,0.0
4229,2297837.358160067,Sun,22.811725,-6.418916666666667,0.993,0.0
