,JD,Body,RA,Dec,Az,Alt,Dist,Dist_Sun,Const
143,2275374.1787148644,Pluto,18.294186111111113,-19.38497222222222,118.77227777777777,2.755916666666667,31.697,32.651,Sgr
144,2275414.183461122,Pluto,18.24896388888889,-19.259194444444443,151.31880555555554,25.871055555555557,32.181,32.675,Sgr
145,2275454.18820738,Pluto,18.25510277777778,-19.140777777777778,194.59944444444446,29.82552777777778,32.87,32.7,Sgr
146,2275494.192953638,Pluto,18.315683333333332,-19.057583333333334,230.47986111111112,12.49475,33.464,32.724,Sgr
147,2275534.1976998956,Pluto,18.503294444444446,-19.042305555555558,279.32722222222225,-45.59008333333333,33.496,32.748,Sgr
148,2275574.2024461534,Pluto,18.503294444444446,-19.042305555555558,279.32722222222225,-45.59008333333333,33.496,32.772,Sgr
149,2275614.207192411,Pluto,18.56513888888889,-19.04775,70.15138888888889,-54.301388888888894,32.304,32.796,Sgr
150,2275654.211938669,Pluto,18.56513888888889,-19.04775,70.15138888888889,-54.301388888888894,32.304,32.821,Sgr
151,2275694.2166849268,Pluto,18.518394444444443,-20.975833333333334,99.25902777777777,-22.8275,31.88,32.845,Sgr
152,2275734.2214311846,Pluto,18.449358333333333,-20.86163888888889,124.31811111111111,7.582027777777777,31.871,32.87,Sgr
153,2275774.2261774424,Pluto,18.397347222222223,-20.735222222222223,159.3926111111111,28.017444444444443,32.293,32.894,Sgr
154,2275814.2309237,Pluto,18.393202777777777,-20.6255,202.8022777777778,27.26211111111111,32.967,32.919,Sgr
155,2275854.235669958,Pluto,18.444730555555555,-20.556416666666667,235.92538888888888,6.927611111111111,33.601,32.943,Sgr
156,2275894.2404162157,Pluto,18.534950000000002,-20.540805555555558,259.39566666666667,-21.910444444444444,33.92,32.968,Sgr
157,2275934.2451624735,Pluto,18.63072222222222,-20.56661111111111,285.5319722222222,-52.901555555555554,33.789,32.993,Sgr
158,2275974.2499087313,Pluto,18.696941666666667,-20.594250000000002,5.6,-72.64433333333334,33.281,33.018,Sgr
159,2276014.254654989,Pluto,18.67176388888889,-20.49936111111111,104.11094444444444,-16.696833333333334,32.155,33.042,Sgr
160,2276054.259401247,Pluto,18.60420277777778,-20.37558333333333,130.18883333333335,12.15788888888889,32.065,33.067,Sgr
161,2276094.2641475047,Pluto,18.60420277777778,-20.37558333333333,130.18883333333335,12.15788888888889,32.065,33.092,Sgr
162,2276134.2688937625,Pluto,18.546550000000003,-20.2445,167.77741666666668,29.32575,32.418,33.117,Sgr
163,2276174.2736400203,Pluto,18.5744,-20.082305555555553,240.93158333333332,1.2632222222222222,33.732,33.142,Sgr
164,2276214.278386278,Pluto,18.65945,-20.081166666666665,263.6707777777778,-27.123916666666666,34.123,33.167,Sgr
165,2276254.283132536,Pluto,18.65945,-20.081166666666665,263.6707777777778,-27.123916666666666,34.123,33.193,Sgr
166,2276294.2878787937,Pluto,18.75647222222222,-20.12038888888889,293.3425833333333,-58.413,34.074,33.218,Sgr
167,2276334.2926250515,Pluto,18.829780555555555,-20.157833333333336,30.84975,-70.28583333333333,33.62,33.243,Sgr
168,2276374.2973713093,Pluto,18.853572222222223,-20.145333333333333,84.60458333333332,-42.22625,32.978,33.268,Sgr
169,2276414.302117567,Pluto,18.82312222222222,-20.061694444444445,108.93669444444444,-10.472999999999999,32.448,33.293,Sgr
